name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bangalore,19/04/2017,35,23.9,29,35,23.9,29.4,18.7,57.3,0.3,100,4.17,rain,0,0,31,17.7,238,1012.9,37.1,8,265.8,22.9,9,,2017-04-19T06:04:49,2017-04-19T18:32:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,20/04/2017,34.6,24,27,36,24,27.6,20.1,67.9,0.584,100,8.33,rain,0,0,29.9,20.4,254.6,1012.9,51.6,7.1,248.7,21.5,9,,2017-04-20T06:04:16,2017-04-20T18:32:58,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,21/04/2017,32.4,22,26.5,34.1,22,27.1,19.4,66.4,2.1,100,8.33,rain,0,0,64.8,18.2,243,1013.8,49.3,6.7,232.7,20.1,9,,2017-04-21T06:03:44,2017-04-21T18:33:06,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,22/04/2017,34.9,22.9,28.6,35,22.9,29,18.5,58.7,0,0,0,,0,0,34.2,18.4,274.1,1013.3,41,8.2,270.8,23.4,9,,2017-04-22T06:03:12,2017-04-22T18:33:14,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,23/04/2017,35.3,23.9,28.9,33.9,23.9,28.7,16.7,53.7,0,0,0,,0,0,33.8,20.5,281.4,1013.5,34.6,8.2,305.3,26.5,10,,2017-04-23T06:02:41,2017-04-23T18:33:22,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,24/04/2017,35.7,23,29.4,34.5,23,29.1,15.7,47.7,0,0,0,,0,0,48.2,15.7,285.8,1013.6,28.9,8,266.4,23.3,9,,2017-04-24T06:02:11,2017-04-24T18:33:31,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,25/04/2017,35.9,22.7,28.1,35.8,22.7,28.3,17.4,55.1,0.2,100,4.17,rain,0,0,31,18.4,255.1,1013.9,45.9,7.4,263.5,22.7,9,,2017-04-25T06:01:41,2017-04-25T18:33:39,0.96,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,26/04/2017,35,22,28.6,34.6,22,28.4,15.5,47.8,0.2,100,8.33,rain,0,0,22.7,14.5,240.9,1013.9,48.7,7.9,276.7,23.9,9,,2017-04-26T06:01:12,2017-04-26T18:33:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,27/04/2017,36,24,29.4,34.7,24,29.5,16.6,49.8,0,0,0,,0,0,20.2,17.7,153.6,1014.2,38.3,7.9,256.6,22,9,,2017-04-27T06:00:43,2017-04-27T18:33:58,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,28/04/2017,35,23.3,28.5,35,23.3,28.5,16.5,50.8,0.952,100,4.17,rain,0,0,42.5,22.1,260.1,1014.7,39.6,7.7,281.1,24.2,10,,2017-04-28T06:00:15,2017-04-28T18:34:08,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,29/04/2017,34.9,21,26.3,35.5,21,26.4,17.2,61,3.72,100,4.17,rain,0,0,53.6,25.1,281.6,1015.2,49.2,6.7,288.3,24.9,10,,2017-04-29T05:59:48,2017-04-29T18:34:19,0.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,30/04/2017,35,20.3,27.8,34.1,20.3,27.5,14.9,48.6,0.4,100,4.17,rain,0,0,17.3,12.9,67,1014.2,36.1,8,284.1,24.6,9,,2017-04-30T05:59:22,2017-04-30T18:34:29,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,01/05/2017,34.9,22.2,27.1,34.2,22.2,27,15.9,52.3,1.213,100,8.33,rain,0,0,27.7,18.4,193.3,1014.7,51,7.3,288.6,24.8,9,,2017-05-01T05:58:56,2017-05-01T18:34:40,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,02/05/2017,33,22,27.2,32.5,22,27,15.5,50.6,1.2,100,12.5,rain,0,0,20.5,19.5,151,1015.3,46.4,8,277.3,23.9,10,,2017-05-02T05:58:31,2017-05-02T18:34:51,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,03/05/2017,32.8,22.9,27.6,33.7,22.9,28,18.1,57.9,0.3,100,4.17,rain,0,0,24.5,14.4,163.8,1015.3,40.3,8.1,278.8,24,10,,2017-05-03T05:58:07,2017-05-03T18:35:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,04/05/2017,35,21.6,27.7,34.6,21.6,27.7,17.5,58.1,0,0,0,,0,0,26.3,64.1,213.4,1015.1,39.3,8.1,284.3,24.6,9,,2017-05-04T05:57:43,2017-05-04T18:35:15,0.27,Partially cloudy,Partly cloudy throughout the day.,wind,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,05/05/2017,35,21.5,28.9,35,21.5,29.2,18,55.1,0,0,0,,0,0,20.9,18.1,129.3,1014.8,36.2,8.2,294.1,25.4,10,,2017-05-05T05:57:20,2017-05-05T18:35:27,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,06/05/2017,34.3,24,29.2,35.5,24,29.8,18.8,55.9,1,100,8.33,rain,0,0,34.6,16.6,205.2,1015.4,48.9,8,268.9,23.2,9,,2017-05-06T05:56:58,2017-05-06T18:35:40,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,07/05/2017,36.4,21.1,27.2,36.5,21.1,27.5,18.2,61.7,0.816,100,4.17,rain,0,0,55.4,29.2,60.3,1015.8,52.8,6.9,263.9,22.7,9,,2017-05-07T05:56:37,2017-05-07T18:35:53,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,08/05/2017,32,21,26.1,32.3,21,26.4,18.2,63.6,0.5,100,16.67,rain,0,0,21.2,32.6,216.9,1014.9,56.7,7.9,209.4,18.1,8,,2017-05-08T05:56:17,2017-05-08T18:36:06,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,09/05/2017,32.3,23,26,34.6,23,26.6,19.9,70.3,0.032,100,4.17,rain,0,0,28.1,15.7,252.8,1013.7,52,7.3,263.3,22.7,10,,2017-05-09T05:55:57,2017-05-09T18:36:20,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,10/05/2017,33,20.5,26,34.4,20.5,26.5,19,68.4,0.481,100,4.17,rain,0,0,174.2,15,190.2,1013.8,51.7,7.3,269.7,23.3,9,,2017-05-10T05:55:38,2017-05-10T18:36:34,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,11/05/2017,30.6,22,25.6,31.9,22,26.2,19.6,70,0.16,100,4.17,rain,0,0,27,18.4,212.2,1013.9,54.5,7.4,227.5,19.5,8,,2017-05-11T05:55:20,2017-05-11T18:36:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,12/05/2017,32,22,27.1,32.9,22,27.9,20,67.5,6.3,100,20.83,rain,0,0,24.8,16.5,127.6,1013.6,45.9,7.9,266.4,23,9,,2017-05-12T05:55:03,2017-05-12T18:37:03,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,13/05/2017,33,23,27.8,33.9,23,28.7,20.2,65.9,0.6,100,8.33,rain,0,0,22,14.5,215.8,1012.9,44.2,7.9,273.6,23.5,9,,2017-05-13T05:54:47,2017-05-13T18:37:18,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,14/05/2017,33.9,23.5,27,35.2,23.5,27.8,20.7,70.4,3.801,100,4.17,rain,0,0,29.9,20.1,258.3,1012.1,53.8,7.1,273.2,23.5,9,,2017-05-14T05:54:32,2017-05-14T18:37:33,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,15/05/2017,33,21.5,26.8,35.2,21.5,27.5,18.7,63.1,0.1,100,4.17,rain,0,0,76,20.5,272.3,1012,37.5,7.8,264.8,22.8,10,,2017-05-15T05:54:17,2017-05-15T18:37:48,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,16/05/2017,35.1,22,28.4,36.1,22,29.2,19.5,62,0.6,100,8.33,rain,0,0,26.6,15,257.8,1010.9,53,7.7,285,24.5,10,,2017-05-16T05:54:03,2017-05-16T18:38:04,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,17/05/2017,34,22.1,27,37.3,22.1,28.1,20,66.9,10.266,100,8.33,rain,0,0,36,22.3,246.5,1011.3,52.3,7.9,290.1,25,10,,2017-05-17T05:53:50,2017-05-17T18:38:20,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,18/05/2017,34.9,20,26.8,36.8,20,27.4,20.4,71.9,13.632,100,8.33,rain,0,0,42.5,24.9,261.2,1012.9,56.9,7.1,281.6,24.4,10,,2017-05-18T05:53:38,2017-05-18T18:38:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,19/05/2017,32,19.9,26.1,34.8,19.9,27.1,19.9,71.4,5.32,100,8.33,rain,0,0,41.8,27.1,263.5,1013.3,53.4,8,276.5,23.9,9,,2017-05-19T05:53:27,2017-05-19T18:38:53,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,20/05/2017,33.9,20.9,27.1,36.3,20.9,28,19.3,65,34.357,100,4.17,rain,0,0,33.5,20.5,248.9,1012.6,55.8,7.7,278.6,24.2,10,,2017-05-20T05:53:17,2017-05-20T18:39:09,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,21/05/2017,32,20.2,26,34,20.2,27.2,20.2,71.8,4.561,100,8.33,rain,0,0,36.7,24.9,259.1,1010.9,58.7,8.2,211,18.1,9,,2017-05-21T05:53:07,2017-05-21T18:39:26,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,22/05/2017,31.9,19.4,26.8,33.6,19.4,28.1,21.3,73.8,25,100,4.17,rain,0,0,32,29.4,277.8,1011.7,54,7.7,259.5,22.5,9,,2017-05-22T05:52:59,2017-05-22T18:39:43,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,23/05/2017,32.9,19.9,26.8,35.1,19.9,27.8,19.5,67.7,4.641,100,8.33,rain,0,0,30.6,20.3,271.3,1011.6,45.4,8,262.3,22.7,10,,2017-05-23T05:52:51,2017-05-23T18:40:00,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,24/05/2017,32.9,21,26.6,34.4,21,27.3,19.6,68.7,13.124,100,12.5,rain,0,0,31.7,28.4,289.8,1011.1,52.8,7.8,255.3,22.2,9,,2017-05-24T05:52:44,2017-05-24T18:40:18,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,25/05/2017,32.9,22.3,27.2,35.1,22.3,28.6,20.9,70.3,3.1,100,20.83,rain,0,0,42.8,22.2,268.4,1010.4,53.5,8.3,253.8,21.9,9,,2017-05-25T05:52:38,2017-05-25T18:40:35,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,26/05/2017,32.9,21.1,27.2,36.8,21.1,28.6,21.9,74.9,55.757,100,8.33,rain,0,0,42.1,27.8,263.4,1010.5,55.8,8.1,260.3,22.5,10,,2017-05-26T05:52:33,2017-05-26T18:40:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,27/05/2017,30.9,20.3,23.5,35.4,20.3,24.3,20.8,86,65.274,100,20.83,rain,0,0,87.1,22.1,251.3,1010.8,70.1,6.7,248.3,21.4,9,,2017-05-27T05:52:29,2017-05-27T18:41:11,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,28/05/2017,29.9,21,24.9,33.1,21,25.8,21.3,81.4,3.204,100,4.17,rain,0,0,42.8,25.9,260.7,1010.4,53.6,8.1,240.2,20.7,8,,2017-05-28T05:52:25,2017-05-28T18:41:29,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,29/05/2017,31,21.7,25.7,32.8,21.7,26.4,20.7,76,0,0,0,,0,0,45.7,27.6,263.3,1010.6,53.1,8,235.1,20.3,8,,2017-05-29T05:52:23,2017-05-29T18:41:47,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,30/05/2017,31,21.9,25.6,32.3,21.9,26.1,19.8,72.1,0.092,100,4.17,rain,0,0,49,25.5,253.4,1010.2,47.3,8.2,264.2,22.9,9,,2017-05-30T05:52:21,2017-05-30T18:42:05,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,31/05/2017,29,21.1,25.1,30.6,21.1,25.5,19.9,73.9,0.4,100,8.33,rain,0,0,40.7,24,247.2,1010.4,51.6,8.3,249.3,21.6,8,,2017-05-31T05:52:20,2017-05-31T18:42:23,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,01/06/2017,31.2,21,26,32.9,21,26.7,20,71.8,1.1,100,20.83,rain,0,0,37.1,18.3,235.2,1010,37.5,8.2,252.8,21.7,9,,2017-06-01T05:52:20,2017-06-01T18:42:41,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,02/06/2017,31,22,26.4,33.6,22,27.6,21,73.6,1.4,100,20.83,rain,0,0,35.3,23.7,237.1,1010.4,40.8,8.4,220.7,19,8,,2017-06-02T05:52:20,2017-06-02T18:42:59,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,03/06/2017,31,22.7,26.2,33.6,22.7,27,20.2,70.9,0.5,100,12.5,rain,0,0,44.6,26.9,242.4,1012.1,42.9,8.7,233.9,20.1,9,,2017-06-03T05:52:22,2017-06-03T18:43:17,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,04/06/2017,30.9,21,26.1,32.9,21,26.9,19.8,70.1,1.2,100,4.17,rain,0,0,38.9,27.4,256.3,1012.1,43.4,8.3,239.9,20.8,9,,2017-06-04T05:52:24,2017-06-04T18:43:35,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,05/06/2017,31,21.5,25.7,32.9,21.5,26.2,20.3,74.5,0.008,100,4.17,rain,0,0,37.4,29.7,257.6,1012.3,53.4,8.1,217.2,18.7,7,,2017-06-05T05:52:27,2017-06-05T18:43:52,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,06/06/2017,30.3,21.5,25.5,32.5,21.5,26.1,20.4,74.6,4.1,100,25,rain,0,0,42.5,25,262.4,1012.6,57,7.7,180,15.7,6,,2017-06-06T05:52:31,2017-06-06T18:44:10,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,07/06/2017,27.9,21.9,24.2,29.1,21.9,24.4,19.3,75.3,0.724,100,8.33,rain,0,0,55.4,25.7,288.4,1013.8,63.4,8,104.8,9,5,,2017-06-07T05:52:35,2017-06-07T18:44:28,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,08/06/2017,29.4,21,24.5,30.3,21,24.8,19.2,74,2.1,100,29.17,rain,0,0,55.4,23.8,276.8,1012.4,64.6,8.1,122.7,10.5,4,,2017-06-08T05:52:40,2017-06-08T18:44:45,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,09/06/2017,28,21,23.4,29.6,21,23.6,20.2,83.3,7.08,100,4.17,rain,0,0,55.4,27.8,264.6,1011.5,62.7,6.9,154,13.3,7,,2017-06-09T05:52:46,2017-06-09T18:45:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,10/06/2017,27.9,21,23.8,30,21,24.1,19.7,79.1,8.5,100,33.33,rain,0,0,50.4,26.1,252.9,1010.9,67.5,6.8,146.3,12.5,7,,2017-06-10T05:52:52,2017-06-10T18:45:19,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,11/06/2017,28,21,23.6,29.2,21,23.7,19.6,79.5,0.92,100,4.17,rain,0,0,56.9,29.6,250.2,1010.5,65.5,8.1,177.4,15.3,7,,2017-06-11T05:53:00,2017-06-11T18:45:36,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,12/06/2017,24.9,20.3,22.7,24.9,20.3,22.7,20.2,86.3,0.368,100,4.17,rain,0,0,50.8,32.6,243.6,1010.3,71.9,6.8,104.6,9.1,5,,2017-06-12T05:53:07,2017-06-12T18:45:53,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,13/06/2017,28,21.3,24.3,30.6,21.3,24.8,20.9,82.7,0.92,100,4.17,rain,0,0,45.7,22.6,235.9,1010.4,67.9,7.6,178.6,15.4,7,,2017-06-13T05:53:16,2017-06-13T18:46:09,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,14/06/2017,30,22,25.8,32.5,22,26.7,20.7,75.2,0.9,100,20.83,rain,0,0,43.2,25.8,244.6,1011.8,54,8.3,211.8,18.3,8,,2017-06-14T05:53:25,2017-06-14T18:46:25,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,15/06/2017,29,22,25.1,31.3,22,25.7,19.9,73.8,0.4,100,12.5,rain,0,0,37.8,25.9,248.6,1012.4,51.9,8.4,211.1,18.3,7,,2017-06-15T05:53:35,2017-06-15T18:46:41,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,16/06/2017,28,21.4,23.1,30.1,21.4,23.3,20.4,85.6,7.282,100,4.17,rain,0,0,37.8,22.3,249.9,1012.3,66.8,7.1,166.5,14.4,7,,2017-06-16T05:53:45,2017-06-16T18:46:56,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,17/06/2017,26.9,21,23.5,28.4,21,23.6,20.5,83.9,1.5,100,20.83,rain,0,0,46.8,22.5,247.5,1012.1,53.5,7.6,197.4,17,8,,2017-06-17T05:53:56,2017-06-17T18:47:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,18/06/2017,29,20,24,31.3,20,24.5,20.5,81.9,3.76,100,8.33,rain,0,0,36.4,22.2,254.1,1011.4,63,7.6,209.8,18.1,8,,2017-06-18T05:54:07,2017-06-18T18:47:25,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,19/06/2017,27.8,20.2,23.8,29.5,20.2,24.1,20.5,82.4,0.148,100,4.17,rain,0,0,44.3,22.1,260.6,1011.3,67.6,7.3,182.5,15.7,7,,2017-06-19T05:54:19,2017-06-19T18:47:39,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,20/06/2017,28,21,23.9,30,21,24.2,20.6,82.7,0.208,100,4.17,rain,0,0,42.8,20.7,246.5,1011.6,66.6,8,169.4,14.7,7,,2017-06-20T05:54:31,2017-06-20T18:47:53,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,21/06/2017,29,21,24.6,30.6,21,25,20.1,77.7,0,0,0,,0,0,42.8,27.5,252.2,1012.1,55.4,8.2,202.1,17.5,8,,2017-06-21T05:54:44,2017-06-21T18:48:06,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,22/06/2017,29,21,24.5,30.7,21,24.8,20.1,77.8,0.064,100,4.17,rain,0,0,41,25.7,246.4,1012.4,52.8,7.9,198.5,17.1,7,,2017-06-22T05:54:57,2017-06-22T18:48:19,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,23/06/2017,30,20.2,25,31.3,20.2,25.5,19.6,73.8,0.9,100,29.17,rain,0,0,48.2,27.7,252.4,1011.6,44.3,8.2,201.8,17.4,8,,2017-06-23T05:55:11,2017-06-23T18:48:31,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,24/06/2017,29,21,24.5,30.7,21,24.8,19.7,75.7,1.3,100,16.67,rain,0,0,55.4,29.3,249.1,1010,59,7.8,188.4,16.4,7,,2017-06-24T05:55:25,2017-06-24T18:48:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,25/06/2017,29,21,24.1,30.2,21,24.4,19.8,78.2,0.8,100,25,rain,0,0,60.1,36.9,247.6,1008.7,61.3,8.1,215.4,18.5,8,,2017-06-25T05:55:39,2017-06-25T18:48:53,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,26/06/2017,28,21.8,24.1,29.6,21.8,24.5,19.6,77,0.5,100,16.67,rain,0,0,62.6,33.4,241.4,1010,65,7.7,151.3,13.1,6,,2017-06-26T05:55:54,2017-06-26T18:49:04,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,27/06/2017,29.3,20.9,23.8,30.2,20.9,24,19.2,77.2,0.7,100,16.67,rain,0,0,54.4,37.1,245.3,1011,58.6,7.5,112.4,9.6,5,,2017-06-27T05:56:09,2017-06-27T18:49:13,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,28/06/2017,28.9,20.9,23.9,30.1,20.9,24,18.6,74.3,0.024,100,4.17,rain,0,0,61.6,37.2,245.6,1011.4,62.3,7.8,131.3,11.3,6,,2017-06-28T05:56:24,2017-06-28T18:49:22,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,29/06/2017,28,20.5,24.4,29.2,20.5,24.7,18.9,73.1,0.6,100,20.83,rain,0,0,61.2,32,253.7,1011.6,62.8,8.1,168.2,14.5,6,,2017-06-29T05:56:39,2017-06-29T18:49:31,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,30/06/2017,28.9,21,24.5,30.2,21,24.8,19.2,73.8,1.7,100,20.83,rain,0,0,51.1,33.5,251.3,1010.4,57.5,8,162.5,14.1,5,,2017-06-30T05:56:55,2017-06-30T18:49:39,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
